Delay,Noise,Average Polar Orderparameter,Average Polar Orderparameter Squared,Average Polar Orderparameter Fourth Power,Variance,Binder,snapshotPath,timeseriesPath
5,0.62,0.26310531847,0.0692331394939999,0.0047956445907,8.73088679986811e-06,0.6664985832300679,data/outputImages/snapshots/delay_5/Noise=0.620000_Delay=5.png,data/observables/delay_5/out_N_131072_delayTime_5_eta_0.620000.csv
5,0.625,0.26166316253,0.068474556482,0.0046906668967,6.945856798779015e-06,0.6665314490176784,data/outputImages/snapshots/delay_5/Noise=0.625000_Delay=5.png,data/observables/delay_5/out_N_131072_delayTime_5_eta_0.625000.csv
5,0.63,0.24479830622,0.0599341564459999,0.0035940068813,7.945717819098086e-06,0.6664900039198314,data/outputImages/snapshots/delay_5/Noise=0.630000_Delay=5.png,data/observables/delay_5/out_N_131072_delayTime_5_eta_0.630000.csv
5,0.635,0.2085186326799999,0.0434923319209999,0.0018937231776,1.2311746263239665e-05,0.6662895148761537,data/outputImages/snapshots/delay_5/Noise=0.635000_Delay=5.png,data/observables/delay_5/out_N_131072_delayTime_5_eta_0.635000.csv
5,0.64,0.2171316867099999,0.047153923457,0.0022249546623,7.754083470423723e-06,0.6664474672295795,data/outputImages/snapshots/delay_5/Noise=0.640000_Delay=5.png,data/observables/delay_5/out_N_131072_delayTime_5_eta_0.640000.csv
5,0.645,0.17536830202,0.03076597311,0.0009480134327399,1.193175662206336e-05,0.6661495821901577,data/outputImages/snapshots/delay_5/Noise=0.645000_Delay=5.png,data/observables/delay_5/out_N_131072_delayTime_5_eta_0.645000.csv
5,0.65,0.16160332844,0.026127285004,0.00068385146612,1.1649241113489278e-05,0.666072672120473,data/outputImages/snapshots/delay_5/Noise=0.650000_Delay=5.png,data/observables/delay_5/out_N_131072_delayTime_5_eta_0.650000.csv
5,0.655,0.1637347532299999,0.026818747819,0.00072028258477,9.678403711011613e-06,0.6661859079763943,data/outputImages/snapshots/delay_5/Noise=0.655000_Delay=5.png,data/observables/delay_5/out_N_131072_delayTime_5_eta_0.655000.csv
5,0.66,0.13980434076,0.019556395648,0.00038332306167,1.1141952661802844e-05,0.6659080097730279,data/outputImages/snapshots/delay_5/Noise=0.660000_Delay=5.png,data/observables/delay_5/out_N_131072_delayTime_5_eta_0.660000.csv
5,0.665,0.13000419758,0.0169114758869999,0.0002866997362399,1.0384498580318093e-05,0.6658488060260325,data/outputImages/snapshots/delay_5/Noise=0.665000_Delay=5.png,data/observables/delay_5/out_N_131072_delayTime_5_eta_0.665000.csv
5,0.67,0.100450362211,0.0101043665077999,0.000102666575532,1.4091239478895843e-05,0.6648110907516327,data/outputImages/snapshots/delay_5/Noise=0.670000_Delay=5.png,data/observables/delay_5/out_N_131072_delayTime_5_eta_0.670000.csv
5,0.675,0.0908798132553719,0.008270411339809,6.877155647343802e-05,1.1270882477789484e-05,0.6648545109431798,data/outputImages/snapshots/delay_5/Noise=0.673000_Delay=5.png,data/observables/delay_5/out_N_131072_delayTime_5_eta_0.675000.csv
5,0.676,0.0842818363930063,0.0071175748113694,5.1061946379124296e-05,1.4146865591992653e-05,0.6640210803660109,data/outputImages/snapshots/delay_5/Noise=0.674000_Delay=5.png,data/observables/delay_5/out_N_131072_delayTime_5_eta_0.676000.csv
5,0.6762,0.0706151874744582,0.0057677385130534,3.941360279639324e-05,0.0007812338110005,0.6050757928276479,data/outputImages/snapshots/delay_5/Noise=0.675000_Delay=5.png,data/observables/delay_5/out_N_131072_delayTime_5_eta_0.676200.csv
5,0.6764,0.0817270155248479,0.0066916509382595,4.51079557246826e-05,1.2345871660799508e-05,0.6642118746620054,data/outputImages/snapshots/delay_5/Noise=0.676000_Delay=5.png,data/observables/delay_5/out_N_131072_delayTime_5_eta_0.676400.csv
5,0.6766,0.004640363652704,2.7416263452260604e-05,1.5021028010340555e-09,5.883288622924193e-06,0.333865584574224,data/outputImages/snapshots/delay_5/Noise=0.676200_Delay=5.png,data/observables/delay_5/out_N_131072_delayTime_5_eta_0.676600.csv
5,0.6768,0.0045816885044612,2.677544196718813e-05,1.437823101866846e-09,5.783572415276229e-06,0.3314853851693529,data/outputImages/snapshots/delay_5/Noise=0.676400_Delay=5.png,data/observables/delay_5/out_N_131072_delayTime_5_eta_0.676800.csv
5,0.68,0.0044109263407144,2.4743965964250635e-05,1.2149595796302175e-09,5.287694781042505e-06,0.3385424838350007,data/outputImages/snapshots/delay_5/Noise=0.676600_Delay=5.png,data/observables/delay_5/out_N_131072_delayTime_5_eta_0.680000.csv
5,0.685,0.004167074992056,2.209530383568298e-05,9.800294698327936e-10,4.730789846264464e-06,0.3308585631236341,data/outputImages/snapshots/delay_5/Noise=0.676800_Delay=5.png,data/observables/delay_5/out_N_131072_delayTime_5_eta_0.685000.csv
5,0.69,0.004025200045614,2.0559180601370035e-05,8.366223372814656e-10,4.35694519415908e-06,0.3402238719918139,data/outputImages/snapshots/delay_5/Noise=0.677000_Delay=5.png,data/observables/delay_5/out_N_131072_delayTime_5_eta_0.690000.csv
