Delay,Noise,Average Polar Orderparameter,Average Polar Orderparameter Squared,Average Polar Orderparameter Fourth Power,Variance,Binder,snapshotPath,timeseriesPath,Custom
0,0.1,0.9612467554,0.92399703268,0.85377679984,1.707912972825909e-06,0.66666421345532,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.1000.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.1000.png,0
0,0.11,0.9541522838399998,0.91040972188,0.82885726888,3.141122912442285e-06,0.6666620790881601,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.1100.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.1100.png,1
0,0.12,0.9477445648,0.89822274124,0.80681479792,2.981132058765823e-06,0.6666622438501926,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.1200.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.1200.png,2
0,0.13,0.94080676064,0.8851192558,0.7834427984799999,1.8949340696572392e-06,0.6666638153419788,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.1300.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.1300.png,3
0,0.14,0.9322263556,0.8690491502400001,0.75525740884,3.172164742437644e-06,0.6666618191066462,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.1400.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.1400.png,4
0,0.15,0.92092384116,0.8481122345600001,0.71933329088,1.1513343110891585e-05,0.6666486265467575,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.1500.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.1500.png,5
0,0.16,0.91438909132,0.83611212788,0.6990992581600001,4.717554984878802e-06,0.6666591483601051,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.1600.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.1600.png,6
0,0.17,0.90163176844,0.81297709588,0.66105087996,3.725001975818376e-05,0.6666065890903246,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.1700.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.1700.png,7
0,0.18,0.8940757480799999,0.7993782920400001,0.63902752908,6.848735188635935e-06,0.6666552555546873,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.1800.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.1800.png,8
0,0.19,0.8837752831200001,0.7810665400400001,0.6100892478000001,7.78898616382584e-06,0.6666533851134251,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.1900.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.1900.png,9
0,0.2,0.8722351757599999,0.7608053331599999,0.57885855836,1.113132692198704e-05,0.6666471999829473,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.2000.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.2000.png,10
0,0.21,0.8612010061600001,0.7416790532,0.5501229987600001,1.1880189003554698e-05,0.6666453483709308,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.2100.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.2100.png,11
0,0.22,0.8496276937600001,0.72188265304,0.52115893672,1.543503606338259e-05,0.6666382839379722,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.2200.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.2200.png,12
0,0.23,0.8360671574,0.69902369788,0.48867710072,1.5406197083511763e-05,0.6666373533082559,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.2300.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.2300.png,13
0,0.24,0.8226546186800001,0.6767874004400001,0.45811302832,2.6778804463667427e-05,0.6666143839404564,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.2400.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.2400.png,14
0,0.25,0.8122838828000002,0.6598176892400001,0.4353925669599999,1.2582983355602371e-05,0.6666412593615911,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.2500.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.2500.png,15
0,0.26,0.79803147608,0.6368678074,0.4056351406,1.3570585576383463e-05,0.6666382836570697,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.2600.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.2600.png,16
0,0.27,0.7839700542799999,0.61463311388,0.37783297676,2.406787221398421e-05,0.6666145084068344,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.2700.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.2700.png,17
0,0.28,0.7705478795600001,0.59376414228,0.3526034608,2.0107585587458843e-05,0.6666216580610826,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.2800.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.2800.png,18
0,0.29,0.7531066267600001,0.56718944116,0.32174882488,1.984989017400629e-05,0.666620078565108,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.2900.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.2900.png,19
0,0.3,0.73809017612,0.54480136956,0.2968611881199999,2.4261475147335787e-05,0.6666075310738264,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.3000.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.3000.png,20
0,0.31,0.722342083,0.52180121452,0.2723247475599999,2.312964722106514e-05,0.6666076089512822,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.3100.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.3100.png,21
0,0.32,0.7064411054799999,0.4990874759599999,0.24914499476,2.844044819549918e-05,0.6665908085634616,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.3200.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.3200.png,22
0,0.33,0.6877332682,0.4730019524,0.2237778503999999,2.4904210946863348e-05,0.6665966369465457,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.3300.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.3300.png,23
0,0.34,0.6568072702400001,0.43145188208,0.18624713276,5.609183987953514e-05,0.6664940355746258,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.3400.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.3400.png,24
0,0.35,0.64923106096,0.42154071868,0.1777633999199999,3.974816475271759e-05,0.6665413173855359,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.3500.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.3500.png,25
0,0.36,0.61471702932,0.3779638695999999,0.1429874304399999,8.684346399412401e-05,0.6663615970196115,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.3600.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.3600.png,26
0,0.37,0.6055276979599999,0.36671975592,0.13456537576,5.59629232630976e-05,0.6664634287192157,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.3700.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.3700.png,27
0,0.38,0.5796905236000001,0.33611690588,0.113076123632,7.580272835777668e-05,0.6663670440475122,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.3800.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.3800.png,28
0,0.39,0.52942654924,0.2804795715199999,0.078877982748,0.0001871004798258,0.6657802808125445,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.3900.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.3900.png,29
0,0.4,0.541954468128205,0.2937854430205128,0.0863922778646153,7.079749638727595e-05,0.6663484669904067,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4000.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4000.png,30
0,0.401,0.5381766966799999,0.2896873224,0.083979876504,5.3165550603362366e-05,0.6664238454912792,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4010.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4010.png,31
0,0.402,0.5149763888,0.2656824541599999,0.071088377464,0.0004817731385112,0.664299801032126,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4020.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4020.png,32
0,0.403,0.5164578109600001,0.2670747928,0.07169614928,0.0003461222984048,0.6649506530105052,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4030.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4030.png,33
0,0.404,0.5187558921200001,0.26927625216,0.072687159768,0.0001685765507828,0.6658508687310362,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4040.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4040.png,34
0,0.405,0.5250838650615385,0.2758197652153846,0.0761907360723077,0.0001066998674206,0.6661663232646595,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4050.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4050.png,35
0,0.406,0.49668587052,0.24691233464,0.061172885312,0.0002154806657897,0.6655338749972788,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4060.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4060.png,36
0,0.407,0.5083993363999999,0.25884229876,0.067369786728,0.0003724135080397,0.664823608089194,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4070.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4070.png,37
0,0.408,0.5113498252399999,0.261634761,0.06861160816,0.0001561172270215,0.6658930917032316,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4080.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4080.png,38
0,0.409,0.5066865558000001,0.25681449396,0.066038875136,8.322813153344155e-05,0.6662361078133187,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4090.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4090.png,39
0,0.41,0.5112777753384615,0.2615329629692307,0.0685284737215384,0.0001279994141843,0.6660380898516605,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4100.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4100.png,40
0,0.411,0.50678537896,0.25701244876,0.066237222564,0.0001810284323692,0.6657491350712532,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4110.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4110.png,41
0,0.412,0.4989175168,0.24924872492,0.062435718672,0.0003300363501216,0.6649991030793846,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4120.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4120.png,42
0,0.413,0.49040120004,0.2408004344,0.05827299242,0.0003070973993279,0.6650102384978674,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4130.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4130.png,43
0,0.414,0.4910912726,0.2414193964,0.058516041564,0.0002487583761124,0.6653357164847933,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4140.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4140.png,44
0,0.415,0.4941875834820513,0.2443365858923077,0.0598104644348718,0.0001152182244782,0.6660519455489905,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4150.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4150.png,45
0,0.416,0.4937380306,0.24394636488,0.0596678193039999,0.0001691220192334,0.6657817127654768,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4160.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4160.png,46
0,0.417,0.4837437356799999,0.23432576172,0.055187891252,0.0003177599103583,0.6649709466484741,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4170.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4170.png,47
0,0.418,0.4753694786,0.22673992288,0.052043023708,0.0007637816955641,0.6625687682207742,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4180.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4180.png,48
0,0.419,0.4749871023199999,0.22584938876,0.051215855652,0.0002366413896498,0.6653079943852234,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4190.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4190.png,49
0,0.42,0.4816176094153846,0.2320447553846153,0.053926742131282,8.923368562535616e-05,0.6661591978072188,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4200.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4200.png,50
0,0.421,0.47012510728,0.22131643716,0.049236158708,0.0002988206649685,0.664929982841683,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4210.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4210.png,51
0,0.422,0.46248606852,0.21429741208,0.046260293664,0.0004040485049137,0.6642211960170172,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4220.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4220.png,52
0,0.423,0.44887804844,0.2018749368,0.041044274676,0.000383434428697,0.6642882644960766,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4230.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4230.png,53
0,0.424,0.4661862479999999,0.2175814325199999,0.0475482490879999,0.0002518146956825,0.6652122096813652,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4240.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4240.png,54
0,0.425,0.4649090627743591,0.216357847625641,0.0469861649466666,0.000217410975908,0.6654173322969359,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4250.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4250.png,55
0,0.426,0.45869124996,0.21063582288,0.0445627382919999,0.0002381600901328,0.6651994618262413,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4260.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4260.png,56
0,0.427,0.44470406032,0.1982884738,0.0397153116439999,0.0005267725349058,0.6633010361432907,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4270.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4270.png,57
0,0.428,0.4230160052399999,0.18065711936,0.0337815149516,0.0017145786707923,0.6549772716103188,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4280.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4280.png,58
0,0.429,0.42600565772,0.18251192076,0.034056026904,0.0010311003505501,0.6592073228221109,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4290.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4290.png,59
0,0.43,0.4510090238051283,0.2035688172358974,0.0415646986994871,0.0001596776822426,0.6656657451907619,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4300.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4300.png,60
0,0.431,0.4515477318,0.20402186588,0.041726306508,0.0001265117862752,0.6658547752439049,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4310.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4310.png,61
0,0.432,0.44215880512,0.1958046511199999,0.03855878502,0.0003002421748538,0.6647598095907367,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4320.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4320.png,62
0,0.433,0.4194742112,0.1768067281999999,0.031836733568,0.0008481143381377,0.6605235335797371,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4330.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4330.png,63
0,0.434,0.43124301236,0.18668729348,0.0353446622839999,0.0007167577706728,0.661956131830777,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4340.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4340.png,64
0,0.435,0.4356324600974358,0.1900776663846154,0.036341537491282,0.0003020260940714,0.6647105724311325,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4350.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4350.png,65
0,0.436,0.4297933493599999,0.18492234352,0.0343363147439999,0.000200020365913,0.6653015899273903,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4360.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4360.png,66
0,0.437,0.4248808780799999,0.1811362711999999,0.033208625444,0.0006125106419681,0.6626204158646747,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4370.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4370.png,67
0,0.438,0.4158629118,0.17405537444,0.0309238895048,0.0011134130292253,0.6597501187105552,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4380.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4380.png,68
0,0.439,0.39478264636,0.156805070592,0.0251693314184,0.0009517327249951,0.6587833459184972,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4390.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4390.png,69
0,0.44,0.4191864888205129,0.1758522782615384,0.0310174270379487,0.0001349658518685,0.6656598629286781,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4400.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4400.png,70
0,0.441,0.4042807624399999,0.1638554418399999,0.027104960324,0.0004125069609323,0.6634839501520551,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4410.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4410.png,71
0,0.442,0.41346756068,0.1711842014,0.029452693328,0.0002287776653305,0.6649756305993827,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4420.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4420.png,72
0,0.443,0.38481101296,0.148944571508,0.0226736960752,0.0008650558126986,0.6593160237123525,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4430.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4430.png,73
0,0.444,0.346536073864,0.1259472977892,0.018093843201308,0.0058600473001243,0.6197827122363266,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4440.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4440.png,74
0,0.445,0.4014270775538461,0.1614301442764102,0.0262254571442051,0.0002864456829886,0.6645463337734612,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4450.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4450.png,75
0,0.446,0.35240472024,0.1276379832759999,0.0178093518788,0.0034488964285672,0.6356095444918609,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4460.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4460.png,76
0,0.447,0.37848035476,0.145179127052,0.0219226481072,0.0019317481127445,0.6532923720810209,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4470.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4470.png,77
0,0.448,0.39015162468,0.152510836388,0.0234283274596,0.0002925461475563,0.6642479869417526,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4480.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4480.png,78
0,0.449,0.3658848631599999,0.135906745572,0.0193311059272,0.0020350124823881,0.6511381978362651,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4490.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4490.png,79
0,0.45,0.3826045713076923,0.1469968951625641,0.0218634558892974,0.000610637177021,0.6627272665761907,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4500.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4500.png,80
0,0.451,0.3683036669199999,0.137348096876,0.01948725669272,0.0017005058092817,0.6556626293363333,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4510.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4510.png,81
0,0.452,0.3488039224,0.1243942988919999,0.0165539760472,0.0027301226103747,0.6434010054126766,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4520.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4520.png,82
0,0.453,0.3734105638399999,0.139829132076,0.0197483631084,0.0003936828886933,0.6633221654517243,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4530.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4530.png,83
0,0.454,0.33020407604,0.112712562972,0.0140405738265599,0.0036778311385698,0.6316005678985648,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4540.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4540.png,84
0,0.455,0.3598098792574358,0.1307107731179487,0.0174946271200328,0.0012476239066981,0.6586808394314264,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4550.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4550.png,85
0,0.456,0.322242426484,0.1091137848067999,0.013486413055512,0.0052736033805038,0.6224139319667417,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4560.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4560.png,86
0,0.457,0.312184042648,0.1034982072432,0.01244584392834,0.0060393307591517,0.6127089672578412,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4570.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4570.png,87
0,0.458,0.302793740424,0.0978460027144,0.011109141968028,0.0061619534744432,0.6132119163191303,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4580.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4580.png,88
0,0.459,0.210531902742,0.053543182595328,0.0047769922997682,0.009219500523161,0.444575640954211,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4590.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4590.png,89
0,0.46,0.3479786569128205,0.1213591355297435,0.0148470941957948,0.0002699898628931,0.6639721596565769,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4600.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4600.png,90
0,0.461,0.323044786,0.10537320818,0.0114388558418,0.0010152744182142,0.6565994972465148,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4610.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4610.png,91
0,0.462,0.2958854925799999,0.0945208848039999,0.0104223557056992,0.0069726600846907,0.6111437535667839,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4620.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4620.png,92
0,0.463,0.33102221688,0.109925946732,0.0122249086356,0.0003502386638502,0.6627717583788044,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4630.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4630.png,93
0,0.464,0.301945256,0.094431422552,0.0097695954056,0.0032604849310944,0.6348071555502633,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4640.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4640.png,94
0,0.465,0.3208534647076922,0.1036782199025641,0.0109979894611897,0.0007312740876337,0.6589508429317024,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4650.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4650.png,95
0,0.466,0.2389798942439999,0.06726615742856,0.006325105503062,0.0101547675756865,0.5340350174654538,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4660.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4660.png,96
0,0.467,0.225605381672,0.06043066281024,0.0052701429189971,0.0095328745708711,0.5189542048691294,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4670.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4670.png,97
0,0.468,0.07173066793468,0.0060792769966871,6.213057950795549e-05,0.0009339882743318,0.4396230210666255,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4680.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4680.png,98
0,0.469,0.0937174392726,0.0103841355290302,0.0001944116717624,0.0016011771052167,0.3990194944734498,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4690.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4690.png,99
0,0.47,0.2832365377706718,0.0844379725162271,0.0077675527563452,0.0042150361879098,0.6368489004033784,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4700.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4700.png,100
0,0.471,0.2512832789540787,0.0717494729441764,0.0063297076170157,0.0086061866622631,0.5901499764469287,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4710.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4710.png,101
0,0.472,0.2380402668842875,0.0661596890861668,0.0056242406073894,0.0094965204278239,0.5716924541620063,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4720.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4720.png,102
0,0.473,0.1947977201197237,0.0508396438048228,0.0041577012471595,0.0128934920409806,0.4637997318869677,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4730.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4730.png,103
0,0.474,0.062996717736034,0.0051919092878607,6.621113464072388e-05,0.0012233228423471,0.1812419486199019,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4740.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4740.png,104
0,0.475,0.1965842148156954,0.0501784799705364,0.0037856435408186,0.0115331264558329,0.4988318528409579,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4750.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4750.png,105
0,0.476,0.2076197014471979,0.0524109198730093,0.0037790286961262,0.0093049794439857,0.5414197246452781,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4760.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4760.png,106
0,0.477,0.0537776983735185,0.0037401421732886,3.0472870600441364e-05,0.0008481013309355,0.2738674748586269,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4770.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4770.png,107
0,0.478,0.1797405814046715,0.0428388627785237,0.0028874674694161,0.0105321861748344,0.47553081223264,data/outputImages/snapshots/delay_0/delayTime=0_noiseStrength=0.4780.png,data/outputImages/timeSeries/delay_0/delayTime=0_noiseStrength=0.4780.png,108
